celltype,bin,gene,mean,det,n_cells
astro,0.4,NDUFV2,0.206854311123824,0.284514925373134,5360
astro,0.4,SDHA,0.240451639106692,0.31660447761194,5360
astro,0.4,SDHB,0.231474598980884,0.303731343283582,5360
astro,0.4,UQCRC1,0.121981203369796,0.169402985074627,5360
astro,0.4,UQCRC2,0.534448441287586,0.587126865671642,5360
astro,0.4,CYC1,0.0852434907025143,0.119029850746269,5360
astro,0.4,COX4I1,0.191825174178873,0.255223880597015,5360
astro,0.4,COX5A,0.115578347013624,0.162126865671642,5360
astro,0.4,COX6C,0.17328771727243,0.238059701492537,5360
astro,0.4,COX7C,0.265980728351469,0.331902985074627,5360
astro,0.4,ATP5F1A,0.233381849613541,0.31660447761194,5360
astro,0.4,ATP5F1B,0.170029402846721,0.228544776119403,5360
astro,0.4,ATP5MC1,0.0642976693586627,0.0934701492537313,5360
astro,0.4,ATP5PB,0.142272886392007,0.202985074626866,5360
astro,0.4,PPARGC1A,0.513226088681328,0.504664179104478,5360
astro,0.4,PPARGC1B,0.0179016971710458,0.0246268656716418,5360
astro,0.4,PPRC1,0.044994624681882,0.0680970149253731,5360
astro,0.4,TFAM,0.06139833946059,0.0917910447761194,5360
astro,0.4,NRF1,0.931933703818428,0.780970149253731,5360
astro,0.4,NFE2L2,0.717756835513039,0.689365671641791,5360
astro,0.4,ESRRA,0.184954143240492,0.244216417910448,5360
astro,0.4,MFN1,0.322326020560047,0.407089552238806,5360
astro,0.4,MFN2,0.122782126285914,0.177425373134328,5360
astro,0.4,OPA1,0.515263075028449,0.557276119402985,5360
astro,0.4,DNM1L,0.64609779715816,0.645522388059702,5360
astro,0.4,FIS1,0.085233562392419,0.12089552238806,5360
astro,0.4,SLC1A2,3.60445688352434,0.992537313432836,5360
astro,0.4,SLC1A3,3.12551830324219,0.995149253731343,5360
astro,0.4,GLUL,1.47393663796638,0.834328358208955,5360
astro,0.4,SLC38A1,0.359262154028932,0.25205223880597,5360
astro,0.4,SLC38A3,0.0874420992362855,0.126865671641791,5360
astro,0.4,ATP1A1,0.131717086163586,0.170708955223881,5360
astro,0.4,ATP1A2,2.18715696740729,0.98339552238806,5360
astro,0.4,ATP1A3,0.0561494756990404,0.0751865671641791,5360
astro,0.4,ATP1B1,0.120538384258858,0.153544776119403,5360
astro,0.4,ATP1B2,1.03113000962828,0.804291044776119,5360
astro,0.4,AQP4,1.8026789104149,0.945149253731343,5360
astro,0.4,KCNJ10,0.432730893537736,0.488059701492537,5360
astro,0.4,GJA1,1.25334591540828,0.838059701492537,5360
astro,0.4,GJB6,0.282984526422042,0.325,5360
astro,0.4,SLC2A1,0.131752233599215,0.177798507462687,5360
astro,0.4,SLC2A3,0.0738689930831541,0.0766791044776119,5360
astro,0.4,GYS1,0.281355307823909,0.336940298507463,5360
astro,0.4,PYGB,0.460758830326151,0.519029850746269,5360
astro,0.4,PYGM,0.0848995181134165,0.128544776119403,5360
astro,0.4,CPT1A,0.49857663637333,0.540858208955224,5360
astro,0.4,ACADVL,0.509889484041218,0.560820895522388,5360
astro,0.4,HADHA,0.404320706560541,0.475186567164179,5360
astro,0.4,ACSL3,0.931507248826214,0.75634328358209,5360
astro,0.4,BDH1,0.246166865758375,0.311194029850746,5360
astro,0.4,OXCT1,0.275187463641389,0.325559701492537,5360
astro,0.4,SLC16A6,0.0459432287391887,0.0613805970149254,5360
astro,0.4,RPL13A,0.188549758644024,0.24589552238806,5360
astro,0.4,RPS6,0.166149332224211,0.216791044776119,5360
astro,0.4,EIF4E,0.234819157257565,0.312686567164179,5360
astro,0.4,EEF2,0.105447556111795,0.144962686567164,5360
astro,0.4,HSPA5,0.149186560230802,0.197014925373134,5360
astro,0.4,DDIT3,0.0877103065988466,0.121455223880597,5360
astro,0.4,ATF4,0.10367631726801,0.141231343283582,5360
astro,0.4,EIF2AK3,0.149814817890414,0.194962686567164,5360
astro,0.4,GFAP,1.91137828274505,0.90410447761194,5360
astro,0.4,VIM,0.422700340692788,0.434328358208955,5360
astro,0.4,SERPINA3,0.19617747558809,0.186380597014925,5360
astro,0.4,CLU,2.23192866421235,0.981716417910448,5360
astro,0.4,C3,0.156426930138424,0.149067164179104,5360
astro,0.4,CD44,0.568961246767596,0.377798507462687,5360
astro,0.4,LAMP1,0.224508729201755,0.301679104477612,5360
astro,0.4,LAMP2,0.427191910470155,0.494776119402985,5360
astro,0.4,CTSB,0.147751300036907,0.207276119402985,5360
astro,0.4,CTSD,0.285065109502357,0.352985074626866,5360
astro,0.4,SLC40A1,0.0273905192237737,0.0397388059701493,5360
astro,0.4,TFRC,0.319468847545448,0.3375,5360
astro,0.4,FTH1,1.65862765326651,0.867350746268657,5360
astro,0.4,FTL,1.01752053774726,0.709888059701493,5360
astro,0.4,CP,0.198402349447915,0.190298507462687,5360
astro,0.4,LDHA,0.116330322314665,0.16044776119403,5360
astro,0.4,HK2,0.0892822078192857,0.0912313432835821,5360
astro,0.4,PFKFB3,1.09707713665635,0.803917910447761,5360
astro,0.4,NEFL,0.0519704873604116,0.069589552238806,5360
astro,0.4,PTGDS,1.86308637453771,0.965111940298507,5360
astro,0.4,MOG,0.012214489506363,0.017910447761194,5360
astro,0.4,MAG,0.0117266212492736,0.0156716417910448,5360
astro,0.4,SNAP25,0.334892423809576,0.388246268656716,5360
astro,0.4,SYT1,0.63920316530475,0.627798507462687,5360
astro,0.4,SLC17A7,0.0755750755876748,0.100559701492537,5360
astro,0.4,RBFOX3,0.103165261728216,0.137126865671642,5360
astro,0.4,ATP6V1A,0.380867701210082,0.44384328358209,5360
astro,0.4,ATP6V1B2,0.126485483951644,0.178917910447761,5360
astro,0.4,ATP6V0A1,0.497613988299646,0.550932835820896,5360
astro,0.4,ATP6V0C,0.221826056855272,0.280410447761194,5360
astro,0.4,ATP6V0D1,0.0990152752499527,0.142350746268657,5360
astro,0.4,ATP6V1E1,0.182754787002037,0.244589552238806,5360
astro,0.5,CA2,0.105503727901315,0.143039863568535,4691
astro,0.5,CA4,0.0043790616147479,0.00639522489874227,4691
astro,0.5,CA12,0.107407198229773,0.123854188872309,4691
astro,0.5,CA14,0.0030540020398254,0.00511617991899382,4691
astro,0.5,CA8,0.960587713115379,0.692602856533788,4691
astro,0.5,CA11,0.112054913785,0.141547644425496,4691
astro,0.5,CA9,0.00238587921856563,0.00277126412278832,4691
astro,0.5,BSG,0.504467113780152,0.51588147516521,4691
astro,0.5,EMB,0.00870934786623258,0.0110850564911533,4691
astro,0.5,SLC4A4,2.33866835542641,0.967384353016415,4691
astro,0.5,SLC4A2,0.0533007698332519,0.0729055638456619,4691
astro,0.5,SLC4A10,0.215951794790602,0.246216158601578,4691
astro,0.5,SLC9A1,0.0723607357129998,0.0912385418887231,4691
astro,0.5,SLC9A6,0.153637234335184,0.197612449371136,4691
astro,0.5,SLC9A7,0.08296169814233,0.106587081645705,4691
astro,0.5,SLC16A1,0.043601787428921,0.0556384566190578,4691
astro,0.5,SLC16A3,0.0403413736910435,0.0594755915583031,4691
astro,0.5,SLC16A7,0.0613744045671078,0.0758900021317416,4691
astro,0.5,NDUFA1,0.0660676670383223,0.088040929439352,4691
astro,0.5,NDUFA2,0.064622856023799,0.0856960136431465,4691
astro,0.5,NDUFA4,0.170819629162417,0.217650820720529,4691
astro,0.5,NDUFA8,0.0725261179197828,0.0999786825836709,4691
astro,0.5,NDUFA9,0.18948813219539,0.237689192069921,4691
astro,0.5,NDUFA10,0.416454084489143,0.451716052014496,4691
astro,0.5,NDUFA13,0.201794114572944,0.247282029418035,4691
astro,0.5,NDUFB1,0.12566616879651,0.167341718183756,4691
astro,0.5,NDUFB2,0.113101975066757,0.151780004263483,4691
astro,0.5,NDUFB4,0.152390194889631,0.200383713493925,4691
astro,0.5,NDUFB6,0.142330055989276,0.182050735450863,4691
astro,0.5,NDUFB8,0.191785801355327,0.240460456192709,4691
astro,0.5,NDUFB9,0.0685409810612436,0.0888936260925176,4691
astro,0.5,NDUFB10,0.0610112080986224,0.0810061820507355,4691
astro,0.5,NDUFS1,0.549940067589397,0.556171392027286,4691
astro,0.5,NDUFS2,0.207395546035049,0.263056917501599,4691
astro,0.5,NDUFS3,0.085662275355804,0.115540396503944,4691
astro,0.5,NDUFS4,0.326275535377326,0.374120656576423,4691
astro,0.5,NDUFS7,0.130725749308711,0.167554892347048,4691
astro,0.5,NDUFS8,0.123456586909126,0.152419526753357,4691
astro,0.5,NDUFV1,0.301447390836583,0.35557450437007,4691
astro,0.5,NDUFV2,0.199173798549152,0.253677254316777,4691
astro,0.5,SDHA,0.220460748331325,0.274781496482626,4691
astro,0.5,SDHB,0.237659677952064,0.280750373054786,4691
astro,0.5,UQCRC1,0.128811548387565,0.167128544020465,4691
astro,0.5,UQCRC2,0.479592081733513,0.509273076103176,4691
astro,0.5,CYC1,0.0553591885665311,0.0767426987849073,4691
astro,0.5,COX4I1,0.14126564861551,0.182263909614155,4691
astro,0.5,COX5A,0.0856030602885624,0.115114048177361,4691
astro,0.5,COX6C,0.151625236540404,0.192283095288851,4691
astro,0.5,COX7C,0.199212917756663,0.240886804519292,4691
astro,0.5,ATP5F1A,0.222090352181305,0.277339586442123,4691
astro,0.5,ATP5F1B,0.159523713330779,0.198891494350885,4691
astro,0.5,ATP5MC1,0.0508641448515968,0.0688552547431251,4691
astro,0.5,ATP5PB,0.140557822334794,0.184821999573652,4691
astro,0.5,PPARGC1A,0.387351303921023,0.379450010658708,4691
astro,0.5,PPARGC1B,0.0187721413619176,0.024515028778512,4691
astro,0.5,PPRC1,0.0794008108337559,0.104668514176082,4691
astro,0.5,TFAM,0.0553087457947781,0.0758900021317416,4691
astro,0.5,NRF1,0.94290460495902,0.743764655723726,4691
astro,0.5,NFE2L2,0.714475651986562,0.633979961628651,4691
astro,0.5,ESRRA,0.179144226749984,0.217224472393946,4691
astro,0.5,MFN1,0.288773909728935,0.344063099552334,4691
astro,0.5,MFN2,0.135695947992906,0.178853123001492,4691
astro,0.5,OPA1,0.517200943513787,0.520784480920912,4691
astro,0.5,DNM1L,0.588449876138433,0.57791515668301,4691
astro,0.5,FIS1,0.0589849878522639,0.0803666595608612,4691
astro,0.5,SLC1A2,3.72578707768754,0.993604775101258,4691
astro,0.5,SLC1A3,3.47833123542027,0.996802387550629,4691
astro,0.5,GLUL,1.78038582218479,0.900660839906203,4691
astro,0.5,SLC38A1,0.179731199260943,0.138776380302707,4691
astro,0.5,SLC38A3,0.154896955949059,0.191004050309103,4691
astro,0.5,ATP1A1,0.0915389904346173,0.115540396503944,4691
astro,0.5,ATP1A2,2.12240716323901,0.977190364527819,4691
astro,0.5,ATP1A3,0.055354541818411,0.0724792155190791,4691
astro,0.5,ATP1B1,0.109440600473701,0.134939245363462,4691
astro,0.5,ATP1B2,1.23157201052995,0.839479855041569,4691
astro,0.5,AQP4,1.73946772753062,0.920699211255596,4691
astro,0.5,KCNJ10,0.528918043554045,0.525900660839906,4691
astro,0.5,GJA1,1.15597778771559,0.765934768706033,4691
astro,0.5,GJB6,0.235476284297995,0.271157535706672,4691
astro,0.5,SLC2A1,0.122651505641174,0.155190790876146,4691
astro,0.5,SLC2A3,0.0542142826200574,0.0588360690684289,4691
astro,0.5,GYS1,0.299848669905242,0.325516947345982,4691
astro,0.5,PYGB,0.391477897429715,0.432104028991686,4691
astro,0.5,PYGM,0.0855509198962232,0.107866126625453,4691
astro,0.5,CPT1A,0.540571646007666,0.536559369004477,4691
astro,0.5,ACADVL,0.483356833343591,0.507141334470262,4691
astro,0.5,HADHA,0.376078385688989,0.420379450010659,4691
astro,0.5,ACSL3,0.765345427155037,0.643359624813473,4691
astro,0.5,BDH1,0.303555346693446,0.338307397143466,4691
astro,0.5,OXCT1,0.222841203228621,0.24515028778512,4691
astro,0.5,SLC16A6,0.0122444687736388,0.0185461522063526,4691
astro,0.5,RPL13A,0.153226241043727,0.192709443615434,4691
astro,0.5,RPS6,0.130320171606208,0.168620763163505,4691
astro,0.5,EIF4E,0.23552033275944,0.292901300362396,4691
astro,0.5,EEF2,0.0973349995633174,0.131102110424217,4691
astro,0.5,HSPA5,0.124670630260155,0.162651886591345,4691
astro,0.5,DDIT3,0.0608923679233182,0.0837774461735238,4691
astro,0.5,ATF4,0.111448255064416,0.143253037731827,4691
astro,0.5,EIF2AK3,0.131257103275221,0.160093796631848,4691
astro,0.5,GFAP,2.28867975931334,0.962907695587295,4691
astro,0.5,VIM,0.330449385118622,0.344063099552334,4691
astro,0.5,SERPINA3,0.561332711934459,0.390108718823279,4691
astro,0.5,CLU,2.16387821067831,0.969302920486037,4691
astro,0.5,C3,0.12362464606457,0.116179918993818,4691
astro,0.5,CD44,0.697780491255718,0.441270518013217,4691
astro,0.5,LAMP1,0.214635073423919,0.268173097420593,4691
astro,0.5,LAMP2,0.413953589779358,0.446599872095502,4691
astro,0.5,CTSB,0.165753616488226,0.213174163291409,4691
astro,0.5,CTSD,0.294167201631716,0.344489447878917,4691
astro,0.5,SLC40A1,0.0214885551934302,0.0304839053506715,4691
astro,0.5,TFRC,0.306076240070058,0.346194841185248,4691
astro,0.5,FTH1,1.2341506397977,0.774035386911106,4691
astro,0.5,FTL,0.749042947563986,0.561713920272863,4691
astro,0.5,CP,0.111440894011495,0.0989128117672138,4691
astro,0.5,LDHA,0.12509003589718,0.156043487529311,4691
astro,0.5,HK2,0.0706413780777624,0.0756768279684502,4691
astro,0.5,PFKFB3,1.32738763414144,0.858026007247922,4691
astro,0.5,NEFL,0.0619755782372813,0.0746109571519932,4691
astro,0.5,PTGDS,1.90202454991672,0.95011724578981,4691
astro,0.5,MOG,0.016845021991683,0.0217437646557237,4691
astro,0.5,MAG,0.00492384299187995,0.0070347473886165,4691
astro,0.5,SNAP25,0.405902186243856,0.421445320827116,4691
astro,0.5,SYT1,0.695881371913854,0.62182903432104,4691
astro,0.5,SLC17A7,0.0800434392738942,0.101044553400128,4691
astro,0.5,RBFOX3,0.104639744887574,0.131102110424217,4691
astro,0.5,ATP6V1A,0.349083315866178,0.387763803027073,4691
astro,0.5,ATP6V1B2,0.117850808697935,0.154977616712854,4691
astro,0.5,ATP6V0A1,0.480393862942215,0.499893412918354,4691
astro,0.5,ATP6V0C,0.197703956538008,0.241099978682584,4691
astro,0.5,ATP6V0D1,0.120726291758118,0.15583031336602,4691
astro,0.5,ATP6V1E1,0.174327681270319,0.214666382434449,4691
astro,0.6,CA2,0.119369614951892,0.165978220052572,5326
astro,0.6,CA4,0.00632775503298505,0.00976342470897484,5326
astro,0.6,CA12,0.14339266819834,0.16428839654525,5326
astro,0.6,CA14,0.00498593903566007,0.00826135936913256,5326
astro,0.6,CA8,0.866243128157338,0.684754036800601,5326
astro,0.6,CA11,0.109466439271797,0.156590311678558,5326
astro,0.6,CA9,0.000834526332571593,0.00112654900488171,5326
astro,0.6,BSG,0.630631601840112,0.606834397296282,5326
astro,0.6,EMB,0.0130456177293247,0.015771686068344,5326
astro,0.6,SLC4A4,2.16564746315749,0.958693203154337,5326
astro,0.6,SLC4A2,0.053205401287283,0.0833646263612467,5326
astro,0.6,SLC4A10,0.252618051763208,0.295343597446489,5326
astro,0.6,SLC9A1,0.0488522949436532,0.0685317311303042,5326
astro,0.6,SLC9A6,0.185201450659174,0.251971460758543,5326
astro,0.6,SLC9A7,0.0976470366506437,0.132932782576042,5326
astro,0.6,SLC16A1,0.0592176754431889,0.0858054825384904,5326
astro,0.6,SLC16A3,0.0336779943487942,0.0531355613969208,5326
astro,0.6,SLC16A7,0.0701293742386998,0.0912504693954187,5326
astro,0.6,NDUFA1,0.085480019777532,0.126549004881712,5326
astro,0.6,NDUFA2,0.0762836752089396,0.105707848291401,5326
astro,0.6,NDUFA4,0.206062204150992,0.264363499812242,5326
astro,0.6,NDUFA8,0.0742307909719934,0.107585429966204,5326
astro,0.6,NDUFA9,0.195319444089401,0.260045061960195,5326
astro,0.6,NDUFA10,0.426315503335518,0.488734509951183,5326
astro,0.6,NDUFA13,0.217731806265986,0.27656778069846,5326
astro,0.6,NDUFB1,0.143366751531394,0.199962448366504,5326
astro,0.6,NDUFB2,0.129192627362076,0.176304919263988,5326
astro,0.6,NDUFB4,0.211610244764026,0.277506571535862,5326
astro,0.6,NDUFB6,0.155671274389511,0.210852422080361,5326
astro,0.6,NDUFB8,0.190316322017244,0.262485918137439,5326
astro,0.6,NDUFB9,0.0648546611097716,0.0959444235824258,5326
astro,0.6,NDUFB10,0.0722477480802731,0.098009763424709,5326
astro,0.6,NDUFS1,0.588291466929973,0.603266992114157,5326
astro,0.6,NDUFS2,0.206006822603294,0.275816748028539,5326
astro,0.6,NDUFS3,0.0773708935361181,0.113969207660533,5326
astro,0.6,NDUFS4,0.37924189360024,0.442170484416072,5326
astro,0.6,NDUFS7,0.131237657120297,0.180623357116035,5326
astro,0.6,NDUFS8,0.125240136750694,0.173864063086744,5326
astro,0.6,NDUFV1,0.272521325199957,0.350356740518213,5326
astro,0.6,NDUFV2,0.213895723332801,0.287082238077356,5326
astro,0.6,SDHA,0.228360974375708,0.306421329327826,5326
astro,0.6,SDHB,0.260424488459455,0.328013518588059,5326
astro,0.6,UQCRC1,0.13612042502313,0.182876455125798,5326
astro,0.6,UQCRC2,0.538201176262399,0.573225685317311,5326
astro,0.6,CYC1,0.063674859176598,0.0957566654149456,5326
astro,0.6,COX4I1,0.158390212229128,0.216485167104769,5326
astro,0.6,COX5A,0.101092467199937,0.145700337964701,5326
astro,0.6,COX6C,0.170351487295188,0.234134434847916,5326
astro,0.6,COX7C,0.250024187547503,0.301915133308299,5326
astro,0.6,ATP5F1A,0.230898395488462,0.307547878332707,5326
astro,0.6,ATP5F1B,0.175700727166133,0.23676304919264,5326
astro,0.6,ATP5MC1,0.0511092953509824,0.0736012016522719,5326
astro,0.6,ATP5PB,0.132032617414598,0.192452121667293,5326
astro,0.6,PPARGC1A,0.636255744717374,0.582238077356365,5326
astro,0.6,PPARGC1B,0.0217156983517499,0.0296657904618851,5326
astro,0.6,PPRC1,0.0431636437169377,0.0613969207660533,5326
astro,0.6,TFAM,0.0581417305690876,0.0871197897108524,5326
astro,0.6,NRF1,0.993275819756888,0.778257604205783,5326
astro,0.6,NFE2L2,0.659502183754799,0.632557266241081,5326
astro,0.6,ESRRA,0.195279668819354,0.248216297408937,5326
astro,0.6,MFN1,0.319749018590767,0.403116785580173,5326
astro,0.6,MFN2,0.128458135389561,0.182313180623357,5326
astro,0.6,OPA1,0.534643406270144,0.565152084115659,5326
astro,0.6,DNM1L,0.606191139876663,0.608711978971085,5326
astro,0.6,FIS1,0.0658808847259096,0.0935035674051821,5326
astro,0.6,SLC1A2,3.84272389531897,0.991550882463387,5326
astro,0.6,SLC1A3,3.13716412567573,0.991926398798348,5326
astro,0.6,GLUL,1.66557673313118,0.857867067217424,5326
astro,0.6,SLC38A1,0.293110500703595,0.207097258730755,5326
astro,0.6,SLC38A3,0.0924726360684895,0.127863312054074,5326
astro,0.6,ATP1A1,0.106406818531171,0.138565527600451,5326
astro,0.6,ATP1A2,2.36560118971711,0.986293653773939,5326
astro,0.6,ATP1A3,0.063019238264096,0.0843034171986482,5326
astro,0.6,ATP1B1,0.135971947276207,0.165790461885092,5326
astro,0.6,ATP1B2,1.0331789223415,0.774314682688697,5326
astro,0.6,AQP4,1.69683939838517,0.912316935786707,5326
astro,0.6,KCNJ10,0.523883085089365,0.55276004506196,5326
astro,0.6,GJA1,1.43855902996898,0.858242583552385,5326
astro,0.6,GJB6,0.279519663531217,0.336838152459632,5326
astro,0.6,SLC2A1,0.140762751731061,0.184754036800601,5326
astro,0.6,SLC2A3,0.06680478622848,0.0696582801351859,5326
astro,0.6,GYS1,0.319619291965961,0.362748779571911,5326
astro,0.6,PYGB,0.485080895264861,0.523469770935036,5326
astro,0.6,PYGM,0.128962957048792,0.169733383402178,5326
astro,0.6,CPT1A,0.562136705468192,0.578107397671799,5326
astro,0.6,ACADVL,0.457969044387296,0.517649267743147,5326
astro,0.6,HADHA,0.429103793389606,0.494742771310552,5326
astro,0.6,ACSL3,0.925103676750545,0.733195644010514,5326
astro,0.6,BDH1,0.27542471648986,0.338527975966955,5326
astro,0.6,OXCT1,0.228289143174294,0.2761922643635,5326
astro,0.6,SLC16A6,0.0187898553513379,0.0225309800976343,5326
astro,0.6,RPL13A,0.159733558382099,0.211227938415321,5326
astro,0.6,RPS6,0.136136073771608,0.184566278633121,5326
astro,0.6,EIF4E,0.234914585268121,0.303980473150582,5326
astro,0.6,EEF2,0.097302358959834,0.139504318437852,5326
astro,0.6,HSPA5,0.137115007478337,0.190199023657529,5326
astro,0.6,DDIT3,0.0551469143433899,0.0839279008636876,5326
astro,0.6,ATF4,0.0785751333708518,0.109838527975967,5326
astro,0.6,EIF2AK3,0.139339341983126,0.184566278633121,5326
astro,0.6,GFAP,1.47208337530835,0.818813368381525,5326
astro,0.6,VIM,0.339421386820367,0.383026661659782,5326
astro,0.6,SERPINA3,0.0574130041596812,0.057266241081487,5326
astro,0.6,CLU,2.14824038302478,0.966579046188509,5326
astro,0.6,C3,0.0770318917804225,0.0775441231693579,5326
astro,0.6,CD44,0.319450968166536,0.218738265114532,5326
astro,0.6,LAMP1,0.21388291963175,0.286706721742396,5326
astro,0.6,LAMP2,0.468808631273843,0.516710476905745,5326
astro,0.6,CTSB,0.155692616011073,0.215170859932407,5326
astro,0.6,CTSD,0.333265764417055,0.393353360871198,5326
astro,0.6,SLC40A1,0.0211125393497778,0.0332331956440105,5326
astro,0.6,TFRC,0.275151393773231,0.32876455125798,5326
astro,0.6,FTH1,1.37124930752474,0.803041682313181,5326
astro,0.6,FTL,0.675210556216116,0.570221554637627,5326
astro,0.6,CP,0.0794851785169658,0.0773563650018776,5326
astro,0.6,LDHA,0.0863683144853968,0.116034547502816,5326
astro,0.6,HK2,0.0769395231137453,0.0767930904994367,5326
astro,0.6,PFKFB3,0.980969444205449,0.758918512955314,5326
astro,0.6,NEFL,0.048832669221858,0.0655276004506196,5326
astro,0.6,PTGDS,2.02190929186823,0.965640255351108,5326
astro,0.6,MOG,0.0126219852538965,0.0187758167480285,5326
astro,0.6,MAG,0.00726002185607915,0.00938790837401427,5326
astro,0.6,SNAP25,0.391392140377521,0.426774314682689,5326
astro,0.6,SYT1,0.82877858815742,0.702778820878708,5326
astro,0.6,SLC17A7,0.105761793306726,0.128051070221555,5326
astro,0.6,RBFOX3,0.135224074416263,0.165414945550131,5326
astro,0.6,ATP6V1A,0.371147810783303,0.429402929027413,5326
astro,0.6,ATP6V1B2,0.117584661760032,0.165039429215171,5326
astro,0.6,ATP6V0A1,0.496812585004057,0.535861809988735,5326
astro,0.6,ATP6V0C,0.202223347399945,0.266804355989486,5326
astro,0.6,ATP6V0D1,0.0996826770601754,0.139692076605332,5326
astro,0.6,ATP6V1E1,0.167620985592123,0.226624108148704,5326
astro,0.7,CA2,0.130916192490983,0.190888812628689,11656
astro,0.7,CA4,0.00794291527725772,0.0113246396705559,11656
astro,0.7,CA12,0.171378359399281,0.194492107069321,11656
astro,0.7,CA14,0.00487181402400249,0.00754975978037063,11656
astro,0.7,CA8,0.906236147840412,0.722117364447495,11656
astro,0.7,CA11,0.104100797365003,0.155370624571036,11656
astro,0.7,CA9,0.00119221680679383,0.00188743994509266,11656
astro,0.7,BSG,0.488854391812286,0.547614962251201,11656
astro,0.7,EMB,0.00961992652369593,0.013984214138641,11656
astro,0.7,SLC4A4,2.1670822544265,0.954186684969115,11656
astro,0.7,SLC4A2,0.0502450864099851,0.081503088538092,11656
astro,0.7,SLC4A10,0.257231871447256,0.322494852436513,11656
astro,0.7,SLC9A1,0.0588896546497501,0.0894818119423473,11656
astro,0.7,SLC9A6,0.173837543352058,0.253431708991078,11656
astro,0.7,SLC9A7,0.0987067873485504,0.140099519560741,11656
astro,0.7,SLC16A1,0.0547668878155247,0.0827899794097461,11656
astro,0.7,SLC16A3,0.040857070553268,0.0611702127659575,11656
astro,0.7,SLC16A7,0.0725854012805792,0.0996053534660261,11656
astro,0.7,NDUFA1,0.068776407004855,0.104238160603981,11656
astro,0.7,NDUFA2,0.0641361384274785,0.0954015099519561,11656
astro,0.7,NDUFA4,0.184755054808125,0.257721345229925,11656
astro,0.7,NDUFA8,0.0807874276364758,0.126630061770762,11656
astro,0.7,NDUFA9,0.206186871994837,0.296070693205216,11656
astro,0.7,NDUFA10,0.415332970518156,0.508321894303363,11656
astro,0.7,NDUFA13,0.188846310324502,0.260123541523679,11656
astro,0.7,NDUFB1,0.144996163031942,0.217312971859986,11656
astro,0.7,NDUFB2,0.123025278399098,0.179392587508579,11656
astro,0.7,NDUFB4,0.180643246604376,0.259265614275909,11656
astro,0.7,NDUFB6,0.154702831862537,0.221516815374056,11656
astro,0.7,NDUFB8,0.182044446055426,0.264327385037749,11656
astro,0.7,NDUFB9,0.0668207288629586,0.104238160603981,11656
astro,0.7,NDUFB10,0.0511173079187893,0.0740391214824983,11656
astro,0.7,NDUFS1,0.583550333078023,0.631863417982155,11656
astro,0.7,NDUFS2,0.220703431027357,0.309711736444749,11656
astro,0.7,NDUFS3,0.0746040147874318,0.115991763898421,11656
astro,0.7,NDUFS4,0.395279827675358,0.479667124227866,11656
astro,0.7,NDUFS7,0.125864340677632,0.184196980096088,11656
astro,0.7,NDUFS8,0.124282638224669,0.179478380233356,11656
astro,0.7,NDUFV1,0.262493484666956,0.355868222374743,11656
astro,0.7,NDUFV2,0.219938639509214,0.314859299931366,11656
astro,0.7,SDHA,0.225305835385957,0.317776252573782,11656
astro,0.7,SDHB,0.254761276009838,0.341455044612217,11656
astro,0.7,UQCRC1,0.125887960058751,0.184368565545642,11656
astro,0.7,UQCRC2,0.52126434814842,0.591626630061771,11656
astro,0.7,CYC1,0.0631400253316905,0.0911118737131091,11656
astro,0.7,COX4I1,0.150274408243561,0.209677419354839,11656
astro,0.7,COX5A,0.0984626386018039,0.149450926561428,11656
astro,0.7,COX6C,0.146592724595319,0.213795470144132,11656
astro,0.7,COX7C,0.192065469370918,0.257892930679478,11656
astro,0.7,ATP5F1A,0.249040652828402,0.348575840768703,11656
astro,0.7,ATP5F1B,0.16707523210088,0.242621825669183,11656
astro,0.7,ATP5MC1,0.0489780594164591,0.0748970487302677,11656
astro,0.7,ATP5PB,0.141301010840802,0.21413864104324,11656
astro,0.7,PPARGC1A,0.586474387564517,0.568033630748113,11656
astro,0.7,PPARGC1B,0.0232367546437596,0.0343170899107756,11656
astro,0.7,PPRC1,0.052900940991616,0.0844200411805079,11656
astro,0.7,TFAM,0.0611289744185477,0.0975463280713795,11656
astro,0.7,NRF1,1.01389042646404,0.807566918325326,11656
astro,0.7,NFE2L2,0.75943818962484,0.715168153740563,11656
astro,0.7,ESRRA,0.192187738234744,0.265614275909403,11656
astro,0.7,MFN1,0.299391264567636,0.402882635552505,11656
astro,0.7,MFN2,0.1317473020131,0.198181194234729,11656
astro,0.7,OPA1,0.549795670929578,0.599948524365134,11656
astro,0.7,DNM1L,0.579511405955092,0.623627316403569,11656
astro,0.7,FIS1,0.0658990065749369,0.101235415236788,11656
astro,0.7,SLC1A2,3.64000966883915,0.988675360329444,11656
astro,0.7,SLC1A3,3.11974326095192,0.991334934797529,11656
astro,0.7,GLUL,1.57492108475072,0.87302676733013,11656
astro,0.7,SLC38A1,0.234919643443776,0.190202470830474,11656
astro,0.7,SLC38A3,0.0967586337957549,0.148078242964997,11656
astro,0.7,ATP1A1,0.111399077799481,0.156485929993137,11656
astro,0.7,ATP1A2,2.1394069100089,0.977093342484557,11656
astro,0.7,ATP1A3,0.0648853451783169,0.0930851063829787,11656
astro,0.7,ATP1B1,0.132465606729207,0.17656142759094,11656
astro,0.7,ATP1B2,1.01905984645895,0.795727522306108,11656
astro,0.7,AQP4,1.63180908834333,0.924759780370625,11656
