bin,SLC16A3,PTGDS,LCN2,LAMP1,LAMP2,LDHB,HK1,HK2,PKM,PDK1,SLC16A1,SLC16A7,SLC2A1,SLC2A3,LDHA,TFRC,FTH1,FTL,CP,SLC40A1,VDAC1,NDUFS1,SLC9A6,SLC1A2,ATP1A2,AQP4,GFAP,SOX9,MAPT,CTSB,CTSD,TFEB,BECN1,ATG5,ATG7,ATP6V1A,ATP6V1B2,ATP6V0D1,ATP6V0A1,ATP6V1C1,ATP6V1E1,ATP6V1H,ATP6V0C,ATP6V0E1,ATP6V0B,ACTB,B2M,GAPDH,GUSB,HPRT1,PGK1,POLR2A,PPIA,RPL13A,RPLP0,SDHA,TBP,UBC,YWHAZ
0.2,0.0392550096570486,0.0815476098092328,4.27289097405222e-05,0.208880916052014,0.221369200906225,0.228840231937758,0.558526063023986,0.00354316174183067,0.552206877689793,0.194560880946889,0.0848223593744121,0.831890322521877,0.0339658360491748,0.16829261405512,0.140108448800854,0.183888294321855,0.658432392227546,0.291478510697173,0.0184248736648013,0.00124400707915467,0.292645337370447,0.73166801144423,0.353020401365549,0.420551137105421,0.097313858832284,0.0507258187954958,0.0179830015965249,0.0273268077245622,1.47626938597401,0.282626035735485,0.107771351525463,0.076920508463647,0.138857330018299,0.594852561547804,1.23074596454475,0.700469942612434,0.422220627907479,0.205646723661535,0.887848511814671,0.504809815338279,0.318567699523961,1.03521491355267,0.419433619805534,0.269179093524013,0.172021051504276,0.605781096447591,0.0406222420990931,0.424222421688482,0.133426164224628,0.716624444245323,0.270926979006475,0.22088160114592,0.35164812972561,0.221235013732205,0.0971536611457378,0.300099639958601,0.109340083985583,0.270454033319581,0.990587493038961
0.3,0.0251139863065074,0.0856783679686542,0.000118839562930649,0.214185818755747,0.221044627103686,0.244360678796754,0.572096375329395,0.00352288781476507,0.567765440616164,0.206913803555272,0.0790228748231574,0.821563859787508,0.0334709382417514,0.164735005269054,0.134922564494389,0.17688878170906,0.566921877107159,0.260186601051061,0.0125308004615387,0.00160974766272272,0.295517746961691,0.743751480747254,0.367211829884844,0.421582416824675,0.104026966573776,0.0422451898414348,0.017226186425193,0.0278098296166178,1.52941340465772,0.281225086870904,0.110738819390884,0.0888098669585172,0.138537600525523,0.60023141545469,1.23811369058149,0.69536391087704,0.443402704874598,0.210306234759124,0.897410281160547,0.52874333800813,0.314342202326007,1.09520619312824,0.417194793704703,0.268937782058197,0.205534520729508,0.657464553221985,0.0410326564608036,0.437054034336515,0.127753429192673,0.773374335249295,0.293862773425581,0.226172452320657,0.391004447189345,0.204208675651888,0.0925474646073902,0.296954589999139,0.104231759968771,0.318337886151666,1.00366413043824
0.4,0.0371853775823058,0.0853799107147732,7.29419422608149e-06,0.222512759713401,0.232594745824222,0.258083537997886,0.570458617158057,0.0033924282427208,0.584694585159736,0.186120542560564,0.0896677037319033,0.797184843046803,0.0339340719318256,0.173724450523184,0.150608886118556,0.190979787594497,0.75744471745345,0.334604133903344,0.0164037593679196,0.00109914005308468,0.31027291404984,0.710132093741681,0.35925740553958,0.430509448628373,0.090804864924118,0.0451592359069144,0.0165893028048681,0.0248066912326006,1.47563086600049,0.292704227085814,0.11917590043934,0.0613306258240281,0.144197083740947,0.609629959869366,1.240908576673,0.711130820856069,0.442480249420996,0.216829954992511,0.905728917204345,0.510308113736038,0.342976251674101,1.06664605220424,0.446387969692369,0.26995265685958,0.191307296625571,0.668957400635039,0.0521756715120445,0.472480802690408,0.148473752661976,0.671724248454263,0.288930586970076,0.220625063935756,0.41302591634543,0.250442068270725,0.112250591599659,0.310296045746437,0.114847675386202,0.318897050557321,0.988796462837398
0.5,0.0195988732617535,0.0806265573925701,0.000143152363028418,0.199115538291839,0.234402551302716,0.241156714795856,0.557056436792572,0.00192737305803091,0.527394769194849,0.204128929475726,0.0757022469108667,0.85994868661793,0.0311502675814913,0.157416780281868,0.122108196662362,0.175596880887196,0.555123785974269,0.224993874559414,0.00853192723248009,0.00119737170333415,0.275926430877386,0.685961168007251,0.362796766497536,0.422894651346142,0.0802893325203409,0.0493281906837084,0.0274466818226903,0.0283526709204761,1.49574701970227,0.289427661343463,0.10718286853783,0.0745607379995366,0.14889305510199,0.629062455952684,1.31335978409014,0.688523165337104,0.428553946646352,0.198497403948914,0.875283703200536,0.518226868953174,0.31301135618309,1.07942205007168,0.371339375751532,0.264424599349063,0.171929976664554,0.683184195891267,0.0519247037861374,0.378393075827311,0.122421065175977,0.709412437627701,0.273412886825566,0.234183075141564,0.380707878744646,0.210994250561252,0.100063633699262,0.285779351025892,0.0984001741284221,0.277107283208571,1.01922548681973
0.6,0.0186608723329537,0.0883632238175045,0.000135024717790923,0.195779376712747,0.223976030674789,0.227325511078789,0.542918258185652,0.00274758590591374,0.479405446062312,0.200166778065182,0.0666093318173023,0.838637556052164,0.0295708043633318,0.134562543021319,0.108617576547829,0.17047753383827,0.552196300763887,0.219079485365301,0.00764501466523557,0.00116778489614882,0.255331156798378,0.689638393036146,0.342810883112221,0.383732108205554,0.0859936475299062,0.0380947956235607,0.0191008038478271,0.0268663076448059,1.48780129503965,0.255052292407951,0.0931695692868709,0.0723890130360664,0.125034237639814,0.605072097094107,1.2292840281449,0.649708363541337,0.414642393797047,0.185442558257672,0.854274229631154,0.47668144866207,0.288066380831449,1.07550606185128,0.341766929862119,0.251935667349626,0.164860866903986,0.615825418455257,0.0400537521186229,0.39149229044865,0.130289246528253,0.694497643957234,0.252075409605602,0.199292180274352,0.349413957344294,0.20586505792137,0.0898546037793363,0.286359543379738,0.0967590065439082,0.236849973990835,0.92011650346476
0.7,0.0253116937538631,0.0973549411889853,7.2980222600932e-05,0.214543601361745,0.215588449091285,0.252291787241543,0.538233734428438,0.00178713272711965,0.571822583233853,0.189347309799667,0.0744138758042758,0.833606400037269,0.0311395785276227,0.16312808721299,0.135898560773748,0.17480354275271,0.611414065850525,0.305318504753281,0.0110317874850394,0.00146367002644784,0.280156307179511,0.726920724081246,0.366002011995341,0.389879328432334,0.105068803709454,0.0496232056875864,0.0248847865905222,0.0299151016146134,1.49765876659902,0.297133987271442,0.128704918867146,0.0892129659993943,0.141299887232619,0.596353879565044,1.25765480417305,0.682428859830944,0.430601347170697,0.203579541417861,0.877216050172395,0.511366610114778,0.318669051681525,1.08079472635154,0.44003506016382,0.262989382499364,0.20013796854018,0.693670354425964,0.0997805641214878,0.452537021380506,0.130492833506532,0.764805494145051,0.291954481380505,0.220513060385446,0.405045554079898,0.206138828079891,0.101060739349333,0.281439106214162,0.0987617410148043,0.31468529862569,1.00460945727811
0.8,0.0206363723238595,0.0878085636527337,0.000249784003662177,0.20106052947233,0.208703572644739,0.235714419375057,0.527383931140773,0.00251871677032317,0.525791677587696,0.185751277611544,0.0707632793847593,0.833971072758202,0.0305491868209148,0.158885762439851,0.115744081690966,0.163398746314659,0.529124047765731,0.255690447570097,0.0106508180641855,0.00144081529106014,0.267818603832721,0.715081156308166,0.338577204255449,0.395817149595907,0.100617398609316,0.0476566206268809,0.0248687234721361,0.029674960186077,1.51791336532156,0.284657230627086,0.130830046757989,0.0853549882421562,0.132538062765379,0.570534557432155,1.25260580290742,0.645537837137217,0.408474322609579,0.205064263388989,0.854692947364808,0.4831430260356,0.305525376197426,1.00500183553905,0.408737546567341,0.258526176696415,0.193289089741843,0.651376183721123,0.0466082543928628,0.442534144659329,0.119013528672976,0.760522555171389,0.278109487838375,0.214127008023382,0.366075725099754,0.181051595295577,0.0921673752904247,0.277031057274311,0.0923118350316807,0.30310857650765,0.968949813641499
0.9,0.0114991568041849,0.0941633722912324,0.000184969601337526,0.192838336806472,0.204152494137833,0.231272499478929,0.514983678970787,0.00255830488939913,0.522562220602531,0.197144812209893,0.0587603290222332,0.812949602211254,0.0284805133918083,0.161023636257157,0.0941373254880882,0.145716243098135,0.459855185970023,0.263655893978104,0.00636093009115218,0.00157295471056206,0.238120144434334,0.697129359024563,0.32893049921336,0.361021897746027,0.104118309617158,0.0485608631754556,0.0563172206092443,0.031890902418982,1.53367585449086,0.291435833213682,0.162743141148389,0.104980246852316,0.119989358812782,0.522384244521575,1.25053085043392,0.61809679949885,0.385801084799831,0.213514591477348,0.846433630649222,0.476330790989598,0.274168843600793,0.979180727990603,0.441774773828462,0.260665919817533,0.222024420778299,0.705235461271622,0.0554129279201333,0.477958290256368,0.118095813390548,0.766511003075875,0.26529983839076,0.227193376333763,0.349293128515767,0.176967512391631,0.0870068826376305,0.255177900709902,0.0765326404714034,0.345061621382793,0.962133189760207
